,Product Name,Product Image Link,Brand,Price,Url
278,Solid Cotton Blend Mens Lounge Bermuda - Oatmeal_melange,https://sslimages.shoppersstop.com/sys-master/images/h11/h83/16208677830686/S21187BER105OM_OATMEAL_MELANGE.jpg_230Wx334H,STOP,Rs 419,https://www.shoppersstop.com/stop-solid-cotton-blend-mens-lounge-bermuda/p-S21187BER105OM/colorChange/S21187BER105OM_OATMEAL_MELANGE
279,Solid Polyester Cotton Regular Fit Mens T-Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/hf7/ha3/16505401049118/200325507_WHITE.jpg_230Wx334H,JOCKEY, Rs 499,https://www.shoppersstop.com/jockey-solid-polyester-cotton-regular-fit-mens-t-shirt/p-200325507/colorChange/200325507_WHITE
280,Solid Mens Shirt - Yellow,https://sslimages.shoppersstop.com/sys-master/images/hf4/hf4/14628988977182/206685273_9407.jpg_230Wx334H,ALLEN SOLLY,Rs 1499,https://www.shoppersstop.com/allen-solly-solid-mens-shirt/p-206685273/colorChange/206685273_YELLOW
281,Mens Solid Trunks - Pack of 2 - Ink Blue,https://sslimages.shoppersstop.com/sys-master/images/h9d/hec/17189076336670/A21182TR02IN1WN_INK_BLUE.jpg_230Wx334H,STOP,Rs 249,https://www.shoppersstop.com/stop-mens-solid-trunks-pack-of-2/p-A21182TR02IN1WN/colorChange/A21182TR02IN1WN_INK_BLUE
282,Solid Cotton Blend Regular Fit Mens T-Shirt - Purple,https://sslimages.shoppersstop.com/sys-master/images/hf1/h30/17026437939230/A21DKLQ5800PUM_Purple.jpg_230Wx334H,DUKE,Rs 486,https://www.shoppersstop.com/duke-solid-cotton-blend-regular-fit-mens-t-shirt/p-A21DKLQ5800PUM/colorChange/A21DKLQ5800PUM_Purple
283,Printed Cotton Blend Mens Occasion Wear Kurta Set - Natural,https://sslimages.shoppersstop.com/sys-master/images/h6d/h6c/17335447814174/A21HGK132AQUALI_BEIGE.jpg_230Wx334H,HANGUP,Rs 1899,https://www.shoppersstop.com/hangup-printed-cotton-blend-mens-occasion-wear-kurta-set/p-A21HGK132AQUALI/colorChange/A21HGK132AQUALI_BEIGE
284,Solid Cotton Blend Regular Fit Mens T-Shirt - Brown,https://sslimages.shoppersstop.com/sys-master/images/haf/h63/17263349104670/S21123TS00943CH_BROWN.jpg_230Wx334H,INDIAN TERRAIN, Rs 1399,https://www.shoppersstop.com/indian-terrain-solid-cotton-blend-regular-fit-mens-t-shirt/p-S21123TS00943CH/colorChange/S21123TS00943CH_BROWN
285,Mens V Neck Solid Sweater - Grey,https://sslimages.shoppersstop.com/B8AC9759D45547D9AEF177F0DE13B7C8/img/FFDF209B1E184C93BF979AB6E3B8C23B/202890146_9204_FFDF209B1E184C93BF979AB6E3B8C23B.jpg,CELIO,Rs 999,https://www.shoppersstop.com/celio-mens-v-neck-solid-sweater/p-202890146/colorChange/202890146_GREY
286,Solid Cotton Slim Fit Mens Trousers - Green,https://sslimages.shoppersstop.com/sys-master/images/hdd/h6b/16978432819230/S21LCTR-2GRE_GREEN.jpg_230Wx334H,LEE COOPER,Rs 1539,https://www.shoppersstop.com/lee-cooper-solid-cotton-slim-fit-mens-trousers/p-S21LCTR-2GRE/colorChange/S21LCTR-2GRE_GREEN
287,Solid Terry Rayon Slim Fit Mens Trousers - Navy,,STOP,Rs 1189,https://www.shoppersstop.com/stop-solid-terry-rayon-slim-fit-mens-trousers/p-S21FTRATR3NV/colorChange/S21FTRATR3NV_NAVY
288,Mens Solid Low Show Socks - Multi,,JOCKEY, Rs 119,https://www.shoppersstop.com/jockey-mens-solid-low-show-socks/p-205659887/colorChange/205659887_ASSORTED
289,Solid Poly Cotton Mens Festive Wear Kurta - Maroon,,BANDEYA, Rs 1299,https://www.shoppersstop.com/bandeya-solid-poly-cotton-mens-festive-wear-kurta/p-A21SULFKURLK-26/colorChange/A21SULFKURLK-26_MAROON
290,Mens Slim Fit Printed Cutaway Collar Formal Shirt - White,,STOP,Rs 899,https://www.shoppersstop.com/stop-mens-slim-fit-printed-cutaway-collar-formal-shirt/p-S21STSH37AGMWH/colorChange/S21STSH37AGMWH_WHITE
291,Solid Poly Silk Mens Festive Wear Kurta - Olive,,BANDEYA, Rs 1299,https://www.shoppersstop.com/bandeya-solid-poly-silk-mens-festive-wear-kurta/p-A21SULDKSKLK-11/colorChange/A21SULDKSKLK-11_OLIVE
292,Stripes Cotton Slim Fit Mens Casual Shirt - White,,SPYKAR,Rs 1784,https://www.shoppersstop.com/spykar-stripes-cotton-slim-fit-mens-casual-shirt/p-S21H-01BA-059WH/colorChange/S21H-01BA-059WH_WHITE
293,Dark Wash Slim Fit Mens Jeans - Blue,,FCUK,Rs 1319,https://www.shoppersstop.com/fcuk-dark-wash-slim-fit-mens-jeans/p-205956792/colorChange/205956792_BLUE
294,Solid Cotton Woven Mens Sportwear Cap - Mango,,LIFE, Rs 499,https://www.shoppersstop.com/life-solid-cotton-woven-mens-sportwear-cap/p-S21LIFECASCAP7/colorChange/S21LIFECASCAP7_MANGO
295,Solid Cotton Slim Fit Mens Shorts - Petrol,,STOP,Rs 699,https://www.shoppersstop.com/stop-solid-cotton-slim-fit-mens-shorts/p-S21181SH4SHPB/colorChange/S21181SH4SHPB_PETROL
296,Solid Cotton Stretch Regular Fit Mens T-Shirt - Red,,TOMMY HILFIGER, Rs 2499,https://www.shoppersstop.com/tommy-hilfiger-solid-cotton-stretch-regular-fit-mens-t-shirt/p-A21THTSA1AMK250/colorChange/A21THTSA1AMK250_RED
297,Solid Cotton Blend Men's T-Shirt - Blue,,STOP,Rs 559,https://www.shoppersstop.com/stop-solid-cotton-blend-men-s-t-shirt/p-S21187STRPOL07B/colorChange/S21187STRPOL07B_BLUE
298,Stripes Cotton Regular Fit Mens T-Shirt - White,,LEE, Rs 1299,https://www.shoppersstop.com/lee-stripes-cotton-regular-fit-mens-t-shirt/p-S21L40382CB0K14/colorChange/S21L40382CB0K14_WHITE
299,Solid Blended Regular Fit Mens Occasion Wear Nehru Jacket - Navy,,HANGUP,Rs 1199,https://www.shoppersstop.com/hangup-solid-blended-regular-fit-mens-occasion-wear-nehru-jacket/p-A21HGN39BTNNAVY/colorChange/A21HGN39BTNNAVY_NAVY
300,Printed Cotton Slim Fit Mens Casual Shirt - Red,https://sslimages.shoppersstop.com/sys-master/images/h74/h3c/17507091447838/AW21JJ255549701_RED.jpg_230Wx334H,JACK AND JONES, Rs 3999,https://www.shoppersstop.com/jack-and-jones-printed-cotton-slim-fit-mens-casual-shirt/p-AW21JJ255549701/colorChange/AW21JJ255549701_RED
301,Solid Cotton Blend Mens Occasion Wear Kurta Set - Black,https://sslimages.shoppersstop.com/sys-master/images/h40/hc4/17339525824542/A21HGKPBLACKPAJ_BLACK.jpg_230Wx334H,HANGUP,Rs 780,https://www.shoppersstop.com/hangup-solid-cotton-blend-mens-occasion-wear-kurta-set/p-A21HGKPBLACKPAJ/colorChange/A21HGKPBLACKPAJ_BLACK
302,Solid Linen Slim Fit Mens Casual Shirt - Natural,https://sslimages.shoppersstop.com/sys-master/images/h6e/h5c/17339221835806/SS2183FSRK21NA_NATURAL.jpg_230Wx334H,FRATINI,Rs 899,https://www.shoppersstop.com/fratini-solid-linen-slim-fit-mens-casual-shirt/p-SS2183FSRK21NA/colorChange/SS2183FSRK21NA_NATURAL
303,Mens Regular Fit Round Neck Printed T-Shirt - Grey Melange,https://sslimages.shoppersstop.com/sys-master/images/h2f/h9d/14441765208094/206674827_9217.jpg_230Wx334H,OCTAVE,Rs 374,https://www.shoppersstop.com/octave-mens-regular-fit-round-neck-printed-t-shirt/p-206674827/colorChange/206674827_GREY_MELANGE
304,Solid Terry Rayon Slim Fit Mens Trousers - Navy,https://sslimages.shoppersstop.com/sys-master/images/h5f/hfa/17339177533470/S21FTRATR3NV_NAVY.jpg_230Wx334H,STOP,Rs 1189,https://www.shoppersstop.com/stop-solid-terry-rayon-slim-fit-mens-trousers/p-S21FTRATR3NV/colorChange/S21FTRATR3NV_NAVY
305,Solid Dupion Silk Mens Occasion Wear Kurta Set - Multi,https://sslimages.shoppersstop.com/sys-master/images/h70/h5e/17342845583390/A21HG2KPDHOTIGO_MULTI.jpg_230Wx334H,HANGUP,Rs 999,https://www.shoppersstop.com/hangup-solid-dupion-silk-mens-occasion-wear-kurta-set/p-A21HG2KPDHOTIGO/colorChange/A21HG2KPDHOTIGO_MULTI
306,Mens Regular Fit Structured Cotton Vest - White,https://sslimages.shoppersstop.com/sys-master/images/h8e/haa/15738693484574/FA20182MVERIBWH_WHITE.jpg_230Wx334H,STOP,Rs 199,https://www.shoppersstop.com/stop-mens-regular-fit-structured-cotton-vest/p-FA20182MVERIBWH/colorChange/FA20182MVERIBWH_WHITE
307,Solid Cotton Blend Tapered Fit Mens Trousers - Olive,https://sslimages.shoppersstop.com/sys-master/images/h6f/ha7/16536473665566/S21VSTRFFW60039_OLIVE.jpg_230Wx334H,VAN HEUSEN SPORT,Rs 2339,https://www.shoppersstop.com/van-heusen-sport-solid-cotton-blend-tapered-fit-mens-trousers/p-S21VSTRFFW60039/colorChange/S21VSTRFFW60039_OLIVE
308,Solid Cotton Slim Fit Mens Shorts - Petrol,https://sslimages.shoppersstop.com/sys-master/images/h28/h87/16740109844510/S21181SH4SHPB_PETROL.jpg_230Wx334H,STOP,Rs 699,https://www.shoppersstop.com/stop-solid-cotton-slim-fit-mens-shorts/p-S21181SH4SHPB/colorChange/S21181SH4SHPB_PETROL
309,Solid Regular Fit Mens Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/h21/he2/15015465091102/206550241_WHITE.jpg_230Wx334H,FCUK,Rs 879,https://www.shoppersstop.com/fcuk-solid-regular-fit-mens-shirt/p-206550241/colorChange/206550241_WHITE
310,Checks Cotton Regular Fit Mens Casual Shirt - Pink,https://sslimages.shoppersstop.com/sys-master/images/hff/h1f/17172680638494/S21SFQSPP520742_PINK.jpg_230Wx334H,ALLEN SOLLY,Rs 1699,https://www.shoppersstop.com/allen-solly-checks-cotton-regular-fit-mens-casual-shirt/p-S21SFQSPP520742/colorChange/S21SFQSPP520742_PINK
311,Solid Mens Shirt - Mid Blue,https://sslimages.shoppersstop.com/B8AC9759D45547D9AEF177F0DE13B7C8/img/D98EAC83BD9D4FA48882DB617D82923E/205060786_9309_D98EAC83BD9D4FA48882DB617D82923E.jpg,ALLEN SOLLY,Rs 1499,https://www.shoppersstop.com/allen-solly-solid-mens-shirt/p-205060786/colorChange/205060786_MID_BLUE
312,Solid Cotton Blend Mens Trunks - Black,,JOCKEY, Rs 399,https://www.shoppersstop.com/jockey-solid-cotton-blend-mens-trunks/p-9902941/colorChange/9902941_BLACK
313,Printed Poly Silk Mens Festive Wear Kurta - Pink,,BANDEYA, Rs 1799,https://www.shoppersstop.com/bandeya-printed-poly-silk-mens-festive-wear-kurta/p-A21SULKURFLK-01/colorChange/A21SULKURFLK-01_PINK
314,Solid Cotton Lycra Zip Closure Mens Shorts - Light Olive,,LIFE,Rs 839,https://www.shoppersstop.com/life-solid-cotton-lycra-zip-closure-mens-shorts/p-S21509DODSH2/colorChange/S21509DODSH2_LIGHT_OLIVE
315,Cotton Blend Slim Fit Mens Formal Shirt - Black,,BLACKBERRYS, Rs 2195,https://www.shoppersstop.com/blackberrys-cotton-blend-slim-fit-mens-formal-shirt/p-S21BBRBLAN21NLQ/colorChange/S21BBRBLAN21NLQ_BLACK
316,Stripes Cotton Mens Briefs - Multi,,JOCKEY, Rs 319,https://www.shoppersstop.com/jockey-stripes-cotton-mens-briefs/p-201561146/colorChange/201561146_ASSORTED
317,Checks Cotton Slim Fit Mens Formal Shirt - Mid Blue,,ARROW,Rs 1199,https://www.shoppersstop.com/arrow-checks-cotton-slim-fit-mens-formal-shirt/p-S21ARAFABSH0168/colorChange/S21ARAFABSH0168_MID_BLUE
318,Printed Cotton Regular Fit Mens T-Shirt - Black,,LEE COOPER,Rs 559,https://www.shoppersstop.com/lee-cooper-printed-cotton-regular-fit-mens-t-shirt/p-S21T281BLA/colorChange/S21T281BLA_BLACK
319,Solid Cotton Blend Mens Briefs - Gunmetal,,JOCKEY, Rs 399,https://www.shoppersstop.com/jockey-solid-cotton-blend-mens-briefs/p-201434052/colorChange/201434052_GUNMETAL_GREY
320,Printed Cotton Regular Fit Mens T-Shirt - Blue,,LEE COOPER,Rs 559,https://www.shoppersstop.com/lee-cooper-printed-cotton-regular-fit-mens-t-shirt/p-S21T283BLU/colorChange/S21T283BLU_BLUE
321,Cotton Slim Fit Mens Trousers - Navy,,REALM,Rs 924,https://www.shoppersstop.com/realm-cotton-slim-fit-mens-trousers/p-S21RC1070NAV/colorChange/S21RC1070NAV_NAVY
322,Checks Cotton Slim Fit Mens Kurta - Blue,,STOP,Rs 1189,https://www.shoppersstop.com/stop-checks-cotton-slim-fit-mens-kurta/p-S21METHKUPALBL2/colorChange/S21METHKUPALBL2_BLUE
323,Checks Cotton Regular Fit Mens Shirt - Green,,U.S. POLO ASSN.,Rs 1679,https://www.shoppersstop.com/u-s-polo-assn--checks-cotton-regular-fit-mens-shirt/p-S21SHUSSHT0063/colorChange/S21SHUSSHT0063_GREEN
324,Mens Solid Briefs - White,,CALVIN KLEIN, Rs 1799,https://www.shoppersstop.com/calvin-klein-mens-solid-briefs/p-205336645/colorChange/205336645_WHITE
325,Mens Solid T-Shirt - Oatmeal,https://sslimages.shoppersstop.com/sys-master/images/h11/hbe/15616626884638/206814427_OATMEAL.jpg_230Wx334H,STOP,Rs 299,https://www.shoppersstop.com/stop-mens-solid-t-shirt/p-206814427/colorChange/206814427_OATMEAL
326,Mens Regular Fit Solid Polo T-Shirt - Mango,https://sslimages.shoppersstop.com/sys-master/images/h97/ha3/15474662703134/206557564_MANGO.jpg_230Wx334H,STOP,Rs 524,https://www.shoppersstop.com/stop-mens-regular-fit-solid-polo-t-shirt/p-206557564/colorChange/206557564_MANGO
327,Knitech Collection -Mens Knitted Trouser With Super Stretch - Olive,https://sslimages.shoppersstop.com/sys-master/images/h92/hfb/16549585551390/S21VFKNTTRS06OL_OLIVE.jpg_230Wx334H,FRATINI,Rs 1329,https://www.shoppersstop.com/fratini-knitech-collection-mens-knitted-trouser-with-super-stretch/p-S21VFKNTTRS06OL/colorChange/S21VFKNTTRS06OL_OLIVE
328,Mid Tone Wash Cotton Nylon Skinny Fit Mens Jeans - Black,https://sslimages.shoppersstop.com/sys-master/images/hb0/hec/16961086455838/A21DNVSKFU43266_BLACK.jpg_230Wx334H,ALLEN SOLLY JEANS,Rs 1649,https://www.shoppersstop.com/allen-solly-jeans-mid-tone-wash-cotton-nylon-skinny-fit-mens-jeans/p-A21DNVSKFU43266/colorChange/A21DNVSKFU43266_BLACK
329,Solid Cotton Regular Fit Mens T-Shirt - Dark Green,https://sslimages.shoppersstop.com/sys-master/images/h65/hd3/16413252223006/S21ASTSHFP70567_DARK_GREEN.jpg_230Wx334H,ALLEN SOLLY,Rs 1189,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-mens-t-shirt/p-S21ASTSHFP70567/colorChange/S21ASTSHFP70567_DARK_GREEN
330,Solid Cotton Blend Men's Joggers - Olive_grindle,https://sslimages.shoppersstop.com/sys-master/images/h11/h53/16149915140126/FA0187EPPJOOG_OLIVE_GRINDLE.jpg_230Wx334H,STOP, Rs 999,https://www.shoppersstop.com/stop-solid-cotton-blend-men-s-joggers/p-FA0187EPPJOOG/colorChange/FA0187EPPJOOG_OLIVE_GRINDLE
331,Solid Polyester Viscose Mandarin Neck Mens Occasion Wear Kurta - Red,https://sslimages.shoppersstop.com/sys-master/images/ha6/h9b/17334980444190/A21HGMAROONMAGI_RED.jpg_230Wx334H,HANGUP,Rs 499,https://www.shoppersstop.com/hangup-solid-polyester-viscose-mandarin-neck-mens-occasion-wear-kurta/p-A21HGMAROONMAGI/colorChange/A21HGMAROONMAGI_RED
332,Checks Cotton Regular Fit Mens Casual Shirt - Navy,https://sslimages.shoppersstop.com/sys-master/images/hc6/hc2/16611142828062/A204202-BFS-101_NAVY.jpg_230Wx334H,LEE COOPER,Rs 1259,https://www.shoppersstop.com/lee-cooper-checks-cotton-regular-fit-mens-casual-shirt/p-A204202-BFS-101/colorChange/A204202-BFS-101_NAVY
333,Warli Print Cotton Blend Mens Casual Kurta - Natural,https://sslimages.shoppersstop.com/sys-master/images/hd5/h4b/17141228797982/A21KURCRSLPSBG_BEIGE.jpg_230Wx334H,BANDEYA, Rs 999,https://www.shoppersstop.com/bandeya-warli-print-cotton-blend-mens-casual-kurta/p-A21KURCRSLPSBG/colorChange/A21KURCRSLPSBG_BEIGE
334,Solid Cotton Stretch Mens Hip Briefs - White,https://sslimages.shoppersstop.com/B8AC9759D45547D9AEF177F0DE13B7C8/img/26DC6127B1074DD886FAF75EBFC8069E/205336597_9100_26DC6127B1074DD886FAF75EBFC8069E.jpg,CALVIN KLEIN, Rs 999,https://www.shoppersstop.com/calvin-klein-solid-cotton-stretch-mens-hip-briefs/p-205336597/colorChange/205336597_WHITE
335,Printed Cotton Blend Slim Fit Mens T-Shirt - Grey,https://sslimages.shoppersstop.com/sys-master/images/h57/hbc/17025174372382/A21DKCT102MGG_grey.jpg_230Wx334H,DUKE,Rs 419,https://www.shoppersstop.com/duke-printed-cotton-blend-slim-fit-mens-t-shirt/p-A21DKCT102MGG/colorChange/A21DKCT102MGG_grey
336,Printed Cotton Regular Fit Mens T-Shirt - Black,https://sslimages.shoppersstop.com/sys-master/images/h0d/h41/17021574414366/S21W344766W001Z_BLACK.jpg_230Wx334H,WRANGLER, Rs 2099,https://www.shoppersstop.com/wrangler-printed-cotton-regular-fit-mens-t-shirt/p-S21W344766W001Z/colorChange/S21W344766W001Z_BLACK
337,Stripes Cotton Polyster Terry Regular Fit Mens T-Shirt - White,,LOUIS PHILIPPE,Rs 1799,https://www.shoppersstop.com/louis-philippe-stripes-cotton-polyster-terry-regular-fit-mens-t-shirt/p-A20LPHHN46220WH/colorChange/A20LPHHN46220WH_WHITE
338,Solid Cotton Mens Occasion Wear Kurta Set - White,,HANGUP,Rs 999,https://www.shoppersstop.com/hangup-solid-cotton-mens-occasion-wear-kurta-set/p-A21HGWHITEPATHA/colorChange/A21HGWHITEPATHA_WHITE
339,Solid Cotton Blend Men's T-Shirt - Navy,,STOP,Rs 559,https://www.shoppersstop.com/stop-solid-cotton-blend-men-s-t-shirt/p-S21187STRPO09A/colorChange/S21187STRPO09A_NAVY
340,Solid Linen Regular Fit Mens Occasion Wear Nehru Jacket - Blue,,HANGUP,Rs 1199,https://www.shoppersstop.com/hangup-solid-linen-regular-fit-mens-occasion-wear-nehru-jacket/p-A21HGLINENBASKE/colorChange/A21HGLINENBASKE_BLUE
341,Printed Cotton Fit Mens T-Shirt - Natural,,OCTAVE,Rs 374,https://www.shoppersstop.com/octave-printed-cotton-fit-mens-t-shirt/p-205411257/colorChange/205411257_NATURAL
342,Checks Cotton Regular Fit Mens Casual Shirt - Mustard,,LEE COOPER,Rs 1149,https://www.shoppersstop.com/lee-cooper-checks-cotton-regular-fit-mens-casual-shirt/p-206422949/colorChange/206422949_MUSTARD
343,Solid Silk Mens Occasion Wear Kurta Set - White,,HANGUP,Rs 899,https://www.shoppersstop.com/hangup-solid-silk-mens-occasion-wear-kurta-set/p-A21HGWHITE1SILK/colorChange/A21HGWHITE1SILK_WHITE
344,Printed Cotton Blend Mens Occasion Wear Kurta Set - Yellow,,HANGUP,Rs 999,https://www.shoppersstop.com/hangup-printed-cotton-blend-mens-occasion-wear-kurta-set/p-A21HGK92KURTASE/colorChange/A21HGK92KURTASE_YELLOW
345,Checks Cotton Slim Fit Mens Casual Shirt - Blue,,INDIAN TERRAIN, Rs 2199,https://www.shoppersstop.com/indian-terrain-checks-cotton-slim-fit-mens-casual-shirt/p-S21123SH03092IN/colorChange/S21123SH03092IN_BLUE
346,Printed Cotton Blend Mens Occasion Wear Kurta Set - Green,,HANGUP,Rs 999,https://www.shoppersstop.com/hangup-printed-cotton-blend-mens-occasion-wear-kurta-set/p-A21HGK110KURTAS/colorChange/A21HGK110KURTAS_GREEN
347,Checks Cotton Slim Fit Mens Casual Shirt - Multi,,VOI JEANS,Rs 1379,https://www.shoppersstop.com/voi-jeans-checks-cotton-slim-fit-mens-casual-shirt/p-S21VOSH1432MUL/colorChange/S21VOSH1432MUL_MULTI
348,Solid Cotton Stretch Slim Fit Mens Trousers - Stone,,STOP,Rs 1189,https://www.shoppersstop.com/stop-solid-cotton-stretch-slim-fit-mens-trousers/p-S21181C006SHST/colorChange/S21181C006SHST_STONE
349,Checks Cotton Slim Fit Mens Shirt - Dark Blue,,LIFE,Rs 899,https://www.shoppersstop.com/life-checks-cotton-slim-fit-mens-shirt/p-S21509D5CHFSRD/colorChange/S21509D5CHFSRD_DARK_BLUE
350,Checks Cotton Slim Fit Mens Shirt - Light Blue,https://sslimages.shoppersstop.com/sys-master/images/hd7/h7b/16222151966750/S21509D4CHFSIN_LIGHT_BLUE.jpg_230Wx334H,LIFE,Rs 899,https://www.shoppersstop.com/life-checks-cotton-slim-fit-mens-shirt/p-S21509D4CHFSIN/colorChange/S21509D4CHFSIN_LIGHT_BLUE
351,Checks Polyester Viscose Slim Fit Mens Trousers - Navy,https://sslimages.shoppersstop.com/sys-master/images/h09/h06/16703257739294/S21BB99N1IS21F8_NAVY.JPG_230Wx334H,BLACKBERRYS, Rs 2395,https://www.shoppersstop.com/blackberrys-checks-polyester-viscose-slim-fit-mens-trousers/p-S21BB99N1IS21F8/colorChange/S21BB99N1IS21F8_NAVY
352,Mens Striped Polo T-Shirt - Grey Melange,https://sslimages.shoppersstop.com/sys-master/images/hc0/h91/12816907075614/205307435_9217.jpg_230Wx334H,STOP,Rs 849,https://www.shoppersstop.com/stop-mens-striped-polo-t-shirt/p-205307435/colorChange/205307435_GREY_MELANGE
353,Slub Cotton Mens Athleisure Track Pants - Black,https://sslimages.shoppersstop.com/sys-master/images/h40/h37/17020508241950/206344955_BLACK.jpg_230Wx334H,VAN HEUSEN, Rs 1299,https://www.shoppersstop.com/van-heusen-slub-cotton-mens-athleisure-track-pants/p-206344955/colorChange/206344955_BLACK
354,Printed Cotton Slim Fit Mens Formal Shirt - Light Blue,https://sslimages.shoppersstop.com/sys-master/images/h64/h09/16737857634334/S21182FAGAP14LB_LIGHT_BLUE.jpg_230Wx334H,STOP,Rs 899,https://www.shoppersstop.com/stop-printed-cotton-slim-fit-mens-formal-shirt/p-S21182FAGAP14LB/colorChange/S21182FAGAP14LB_LIGHT_BLUE
355,Solid Cotton Blend Regular Fit Mens T-Shirt - Navy,https://sslimages.shoppersstop.com/sys-master/images/he1/h9c/16513133969438/205533114_NAVY_BLUE.jpg_230Wx334H,JOCKEY, Rs 479,https://www.shoppersstop.com/jockey-solid-cotton-blend-regular-fit-mens-t-shirt/p-205533114/colorChange/205533114_NAVY_BLUE
356,Printed Cotton Slim Fit Mens Casual Shirt - Black,https://sslimages.shoppersstop.com/sys-master/images/h1b/hf0/16536944246814/S21H-01BA-063BL_BLACK.jpg_230Wx334H,SPYKAR,Rs 1139,https://www.shoppersstop.com/spykar-printed-cotton-slim-fit-mens-casual-shirt/p-S21H-01BA-063BL/colorChange/S21H-01BA-063BL_BLACK
357,Mid Tone Wash Cotton Slim Fit Mens Jeans - Grey,https://sslimages.shoppersstop.com/sys-master/images/hda/he2/16538538442782/S21RO-01BA-06GR_GREY.jpg_230Wx334H,SPYKAR,Rs 1919,https://www.shoppersstop.com/spykar-mid-tone-wash-cotton-slim-fit-mens-jeans/p-S21RO-01BA-06GR/colorChange/S21RO-01BA-06GR_GREY
358,Solid Blend Mens Occasion Wear Kurta Set - Multi,https://sslimages.shoppersstop.com/sys-master/images/hed/hf7/17336753881118/A21HGNAVYMAHROO_MULTI.jpg_230Wx334H,HANGUP,Rs 899,https://www.shoppersstop.com/hangup-solid-blend-mens-occasion-wear-kurta-set/p-A21HGNAVYMAHROO/colorChange/A21HGNAVYMAHROO_MULTI
359,Slub Cotton Mens Track Pants - Grey Melange,https://sslimages.shoppersstop.com/sys-master/images/h8a/ha3/16651492392990/206344953_GREY_MELANGE.jpg_230Wx334H,VAN HEUSEN, Rs 1299,https://www.shoppersstop.com/van-heusen-slub-cotton-mens-track-pants/p-206344953/colorChange/206344953_GREY_MELANGE
360,Light Tone Wash Cotton Tapered Fit Mens Jeans - Blue,https://sslimages.shoppersstop.com/sys-master/images/hfb/h2d/17365794619422/A21MANK02BA011B_BLUE.jpg_230Wx334H,SPYKAR,Rs 3484,https://www.shoppersstop.com/spykar-light-tone-wash-cotton-tapered-fit-mens-jeans/p-A21MANK02BA011B/colorChange/A21MANK02BA011B_BLUE
